YEAR,MONTH_NAME,TOTAL_VOLUME,DETECTORSITE_NAME,LONGITUDE,LATITUDE,DETECTORSITE_SUBURB_NAME,DETECTORSITE_DIVISION_NAME
2023,August,326304.00000,5665/WB/LQ,153.383706,-28.080986,Robina,Division 11
2023,August,338188.00000,5436/NW/RS,153.373308,-27.996626,Ashmore,Division 8
2023,August,171744.00000,5212/SE/RS,153.317902,-27.854627,Coomera,Division 3
2023,August,396477.00000,5444/WB/RS,153.304895,-27.870212,Upper Coomera,Division 1
2023,August,856815.00000,5675/NWB/TS,153.303768,-27.856282,Upper Coomera,Division 1
2023,August,24481.00000,9839/WB/RS,153.360702,-28.059615,Merrimac,Division 8
2023,August,19140.00000,5349/NB/RS,153.366256783,-27.945710556,Arundel,Division 4
2023,August,402260.00000,5525SWB,153.364456,-27.874723,Hope Island,Division 3
2023,August,300755.00000,5351/SB/LQ,153.393433861,-28.056459515,Robina,Division 11
2023,August,787681.00000,5140/NB/RS,153.430108,-28.029536,Broadbeach,Division 10
2023,August,197446.00000,5332/WB/RS,153.424674,-28.027565,Broadbeach Waters,Division 10
2023,August,11072.00000,5112/WB/RS,153.408462777,-27.949453779,Labrador,Division 6
2023,August,352935.00000,5537/EB/TQ,153.396826,-28.056303,Clear Island Waters,Division 8
2023,August,302656.00000,5531/NW/LQ,153.40172,-28.101311,Reedy Creek,Division 13
2023,August,38053.00000,5197/NE/TS,153.371084342,-27.930284528,Coombabah,Division 4
2023,August,265448.00000,5456/EB/Dep,153.359728,-28.082299,Mudgeeraba,Division 9
2023,August,99083.00000,5469/EB/RS,153.387447,-27.92307,Biggera Waters,Division 4
2023,August,99083.00000,5469/EB/TS,153.387447,-27.92307,Biggera Waters,Division 4
2023,August,541961.00000,5462/WB/RQ,153.34713684,-28.01598498,Highland Park,Division 9
2023,August,232060.00000,5429/WB/LS,153.387938,-27.912944,Runaway Bay,Division 4
2023,August,253485.00000,5132SB,153.429091,-28.005861,Surfers Paradise,Division 7
2023,August,15123.00000,5506/NB/LS,153.305203739,-27.857282883,Upper Coomera,Division 1
2023,August,73818.00000,5072/SB/LS,153.402197,-27.948509,Labrador,Division 6
2023,August,0.00000,5843Napp,153.339591,-27.999362,Nerang,Division 5
2023,August,471815.00000,5562/NB/TQ,153.300447,-27.84993,Upper Coomera,Division 1
2023,August,709690.00000,5308/WB/RS,153.378575916,-27.999169974,Benowa,Division 8
2023,August,542827.00000,5605/EB/LQ,153.317236067,-27.824169603,Pimpama,Division 1
2023,August,853894.00000,5073/SB/TQ,153.388355,-27.900416,Coombabah,Division 4
2023,August,71914.00000,5307/NW/TS,153.33275916,-27.99291303,Nerang,Division 5
2023,August,115895.00000,5031/SE/TS,153.33642288,-27.98938197,Nerang,Division 5
2023,August,451922.00000,5303/EB/TQ,153.347744,-27.995126,Nerang,Division 8
2023,August,214283.00000,5412/NW/TS,153.3339232,-28.012330006,Highland Park,Division 9
2023,August,194814.00000,5379/SB/LS,153.31862988,-27.90707796,Helensvale,Division 2
2023,August,25319.00000,5167/SW/TS,153.516286,-28.164106,Bilinga,Division 14
2023,August,178979.00000,5486/SW/RS,153.33833,-27.892427,Helensvale,Division 2
2023,August,844.00000,5062/EB/LS,153.381740623,-27.990354514,Ashmore,Division 8
2023,August,25686.00000,5364/NW/TS,153.341081,-27.979154,Nerang,Division 5
2023,August,294252.00000,5456/WB/TQ,153.359718,-28.0823,Mudgeeraba,Division 9
2023,August,177583.00000,5043/SB/LS,153.428901,-28.059397,Mermaid Waters,Division 12
2023,August,988638.00000,5156NW,153.464292,-28.105776,Palm Beach,Division 13
2023,August,101356.00000,5682/NW/LS,153.215233,-27.763782,Luscombe,Division 1
2023,August,569412.00000,5477/NE/TQ,153.321107,-27.852178,Coomera,Division 3
2023,August,119403.00000,5457/WB/LQ,153.382073,-27.922532,Biggera Waters,Division 4
2023,August,161139.00000,5132/SB/LS,153.429077,-28.005772,Surfers Paradise,Division 7
2023,August,60545.00000,5091/WB/LS,153.398202,-27.947922,Labrador,Division 6
2023,August,924987.00000,5120SB,153.42815,-27.99109,Surfers Paradise,Division 7
2023,August,924987.00000,5120SB_1,153.428337,-27.990603,Surfers Paradise,Division 7
2023,August,171617.00000,5567/SE/TS,153.384419,-27.962961,Southport,Division 6
2023,August,240511.00000,5660/NB/RS,153.299649,-27.852184,Upper Coomera,Division 1
2023,August,278453.00000,5673NB,153.373373,-27.936969,Arundel,Division 4
2023,August,323287.00000,5602/WB/RS,153.411931164,-28.068558605,Robina,Division 11
2023,August,2666.00000,5315/SB/RS,153.360078,-28.000833,Carrara,Division 8
2023,August,52933.00000,5374/NB/TS,153.353668,-28.01701,Carrara,Division 8
2023,August,97633.00000,5562/WB/RS,153.300447,-27.84993,Upper Coomera,Division 1
2023,August,19515406.00000,5878Napp,153.359505,-28.06103,Mudgeeraba,Division 9
2023,August,14419380.00000,RAD5754NB,153.268402,-27.809273,Pimpama,Division 1
2023,August,14419380.00000,5751Ndep,153.263798,-27.803789,Pimpama,Division 1
2023,August,14419380.00000,5750Napp,153.262094,-27.800782,Kingsholme,Division 1
2023,August,14419380.00000,5750Ndep,153.262071,-27.800731,Kingsholme,Division 1
2023,August,351407.00000,5379/NE/LS,153.31862988,-27.90707796,Helensvale,Division 2
2023,August,1373185.00000,5491/SW/LQ,153.407910489,-27.962529302,Southport,Division 6
2023,August,115988.00000,5104/NE/RS,153.454393,-28.096529,Burleigh Heads,Division 12
2023,August,144847.00000,5057/NW/TS,153.391049486,-28.007958531,Benowa,Division 7
2023,August,92574.00000,5046/WB/RS,153.443231,-28.096596,Burleigh Heads,Division 12
2023,August,508379.00000,5026/WB/RS,153.42488496,-28.03519098,Broadbeach Waters,Division 10
2023,August,253620.00000,5171/EB/LS,153.410093276,-27.957789599,Southport,Division 6
2023,August,437904.00000,5545/NA/TQ2,153.363363888,-28.072804586,Mudgeeraba,Division 9
2023,August,19515406.00000,TIR5878N,153.359559,-28.061185,Mudgeeraba,Division 9
2023,August,605906.00000,5668/EB/RS,153.334642,-27.852524,Coomera,Division 3
2023,August,14419380.00000,RAD5744NB,153.255289,-27.785191,Ormeau,Division 1
2023,August,19515406.00000,5879Napp,153.361131,-28.06565,Mudgeeraba,Division 9
2023,August,19515406.00000,RAD5878NB,153.359559,-28.061185,Mudgeeraba,Division 9
2023,August,2095833.00000,5620Wdep,153.393687,-27.961641,Southport,Division 6
2023,August,455.00000,5032/EB/LS,153.244963,-27.725565,Stapylton,Division 1
2023,August,101634.00000,5130/NE/TS,153.426216,-28.002545,Surfers Paradise,Division 7
2023,August,63823.00000,5476/WB/RS,153.301781,-27.850181,Upper Coomera,Division 1
2023,August,185470.00000,5561/NB/TQ,153.304947,-27.869128,Upper Coomera,Division 1
2023,August,16725.00000,5603/SW/LS,153.315498,-27.855374,Coomera,Division 3
2023,August,9565.00000,5347/EB/TS,153.399674,-27.995104,Ashmore,Division 7
2023,August,1704130.00000,5613Wapp,153.368379,-27.963912,Molendinar,Division 6
2023,August,7439.00000,5561/EB/TS,153.304947,-27.869128,Upper Coomera,Division 1
2023,August,236987.00000,5547/EB/TS,153.35932,-27.945344,Parkwood,Division 6
2023,August,291340.00000,5012/EB/TQ,153.391171,-27.975934,Southport,Division 6
2023,August,129238.00000,5496/NB/RS,153.328714,-27.841,Coomera,Division 3
2023,August,38382.00000,5471/NB/RS,153.389445,-27.954827,Southport,Division 6
2023,August,1113144.00000,5145/NB/LS,153.434444,-28.042756,Mermaid Beach,Division 10
2023,August,1251.00000,5157/NE/LS,153.466174,-28.109443,Palm Beach,Division 13
2023,August,159882.00000,5036SB,153.391047,-28.009899,Benowa,Division 10
2023,August,96877.00000,5360/NE/RS,153.342227,-28.007353,Highland Park,Division 5
2023,August,212019.00000,5085/NE/RS,153.469531,-28.154042,Currumbin Waters,Division 14
2023,August,97555.00000,5451WB,153.296156,-27.867832,Upper Coomera,Division 1
2023,August,18656.00000,5519/NB/TS,153.413288,-27.972886,Southport,Division 6
2023,August,1300466.00000,5520/NW/TS,153.416182,-27.966342,Southport,Division 6
2023,August,157938.00000,5076/SB/RS,153.398199,-27.927292,Biggera Waters,Division 4
2023,August,347294.00000,5041/NB/LS,153.427216,-28.048047,Mermaid Waters,Division 10
2023,August,22941.00000,5114/SW/LS,153.413824,-27.96306,Southport,Division 6
2023,August,4988.00000,5559/WB/TS,153.212849,-27.755865,Yatala,Division 1
2023,August,546164.00000,5681/WB/TS,153.331048,-27.85309,Coomera,Division 3
2023,August,14419380.00000,RAD5752NB,153.266149,-27.80695,Pimpama,Division 1
2023,August,652533.00000,5102/SE/TS,153.451927,-28.088545,Burleigh Heads,Division 12
2023,August,570.00000,5061/WB/LS,153.382910034,-27.994718284,Ashmore,Division 8
2023,August,281258.00000,5321/EB/LQ,153.370525,-27.946584,Arundel,Division 4
2023,August,1113144.00000,5146/NB/Dep,153.435069,-28.045345,Mermaid Beach,Division 10
2023,August,117360.00000,5095/NWB/LS,153.366469,-28.046557,Merrimac,Division 8
2023,August,155497.00000,5504/WB/RS,153.328196568,-28.002694973,Nerang,Division 5
2023,August,551214.00000,5001/WB/TQ,153.395007,-27.961824,Southport,Division 6
2023,August,2066855.00000,RAD5846NB,153.34112,-28.005456,Nerang,Division 5
2023,August,13193599.00000,5722Sdep UC,153.224042,-27.729624,Stapylton,Division 1
2023,August,853894.00000,5073/SB/RS,153.388355,-27.900416,Coombabah,Division 4
2023,August,254649.00000,5180/SE/TS,153.337874139,-27.922380533,Helensvale,Division 2
2023,August,938498.00000,5179/NB/TS,153.408697609,-27.955034469,Labrador,Division 6
2023,August,543932.00000,5387/WB/RS,153.404399,-27.997438,Bundall,Division 7
2023,August,894942.00000,5112/NB/RS,153.408472,-27.949436,Labrador,Division 4
2023,August,560203.00000,5347/SE/LS,153.399674,-27.995104,Ashmore,Division 7
2023,August,1715374.00000,5895Sapp,153.449141,-28.116223,Palm Beach,Division 13
2023,August,613.00000,5516/WB/LS,153.388396206,-27.887641541,Paradise Point,Division 3
2023,August,726928.00000,5197/WB/RS,153.371096,-27.930284,Coombabah,Division 4
2023,August,17252.00000,5547/SB/TS,153.359323698,-27.945363317,Parkwood,Division 6
2023,August,670385.00000,5549/NE/RS_1,153.38088,-28.08286,Robina,Division 11
2023,August,670385.00000,5549/NE/RS_3,153.38088,-28.08286,Robina,Division 11
2023,August,91537.00000,5447/NW/TQ,153.337343,-27.926902,Helensvale,Division 2
2023,August,11388.00000,5485/SB/TS,153.319039,-27.885486,Helensvale,Division 2
2023,August,58318.00000,5556/SE/TS,153.413024,-27.968065,Southport,Division 6
2023,August,229482.00000,VDS845 Rdep1,153.40172,-28.101311,Reedy Creek,Division 13
2023,August,138923.00000,5444/NB/RS,153.304895,-27.870212,Upper Coomera,Division 1
2023,August,134380.00000,5420/WB/LS,153.443239,-28.077064,Miami,Division 12
2023,August,137272.00000,5560/NB/LQ,153.379176,-28.075846,Robina,Division 11
2023,August,45536.00000,5654/NW/TS,153.408489352,-27.959432476,Southport,Division 6
2023,August,39123.00000,5609/NB/LQ,153.432241618,-28.034051085,Broadbeach,Division 10
2023,August,524954.00000,5366/WB/RS,153.31546246,-27.885384409,Oxenford,Division 2
2023,August,58808.00000,5496/WB/LS,153.328714,-27.841,Coomera,Division 3
2023,August,1715374.00000,5895Sdep,153.449209,-28.116241,Palm Beach,Division 13
2023,August,560572.00000,5041/SB/RS,153.427216,-28.048047,Mermaid Waters,Division 10
2023,August,193396.00000,5467/NB/LS,153.408774206,-27.957490179,Southport,Division 6
2023,August,202780.00000,5327/EB/RS,153.475548,-28.137453,Currumbin,Division 14
2023,August,673573.00000,5591/SB/RS,153.31085,-27.857064,Coomera,Division 3
2023,August,491242.00000,5495/EB/TQ,153.373814,-27.947437,Arundel,Division 4
2023,August,90160.00000,5438/SW/TQ,153.464969,-28.124236,Palm Beach,Division 13
2023,August,74429.00000,5367/NB/LS,153.316724,-27.885401,Helensvale,Division 2
2023,August,58744.00000,5569/WB/TS,153.429425,-28.008629,Surfers Paradise,Division 7
2023,August,578809.00000,5611/NE/TQ,153.31354812,-27.85545801,Coomera,Division 3
2023,August,390563.00000,5348/SE/TQ,153.352866,-27.997626,Nerang,Division 8
2023,August,0.00000,5843Sapp,153.339804,-27.999512,Nerang,Division 8
2023,August,0.00000,5843Sdep,153.3398,-27.999567,Nerang,Division 8
2023,August,0.00000,5844Sdep,153.339797,-28.001963,Nerang,Division 8
2023,August,54050.00000,5359/WB/TS,153.340358,-27.996712,Nerang,Division 8
2023,August,625921.00000,5193/SB/TQ,153.426887593,-27.999731279,Surfers Paradise,Division 7
2023,August,3668950.00000,5839Napp,153.3403,-27.991067,Nerang,Division 5
2023,August,3668950.00000,5839Ndep,153.340308,-27.991014,Nerang,Division 5
2023,August,3668950.00000,5842Napp,153.339846,-27.99632,Nerang,Division 5
2023,August,3668950.00000,5840Napp,153.34009,-27.992674,Nerang,Division 5
2023,August,29.00000,5163/EB/RS,153.486777,-28.136123,Currumbin,Division 14
2023,August,14881.00000,5176/WB/TS,153.408318743,-27.945535466,Labrador,Division 4
2023,August,715048.00000,5487/EB/TQ,153.374951,-27.877655,Hope Island,Division 3
2023,August,158174.00000,5557/EB/TS,153.399519619,-27.970858228,Southport,Division 6
2023,August,118833.00000,5091/SB/TS,153.398202,-27.947922,Labrador,Division 6
2023,August,112457.00000,5463/NB/TS,153.412642713,-27.970445988,Southport,Division 6
2023,August,4123.00000,5436/WB/RS,153.373308,-27.996626,Ashmore,Division 8
2023,August,1284.00000,5058/EB/LS,153.390186,-28.005714,Benowa,Division 7
2023,August,156594.00000,5082/EB/TS,153.37856,-27.959525,Parkwood,Division 6
2023,August,275220.00000,5658/NE/TS,153.425165,-27.974706,Main Beach,Division 7
2023,August,411809.00000,5194/SB/RS,153.429249,-28.019212,Broadbeach,Division 10
2023,August,17152.00000,5067/SW/LS,153.414143,-27.967453,Southport,Division 6
2023,August,115182.00000,5337/SE/LS1,153.339567,-27.99668,Nerang,Division 5
2023,August,3852584.00000,5867Napp,153.351133,-28.02793,Worongary,Division 9
2023,August,3852584.00000,5867Ndep,153.351125,-28.027877,Worongary,Division 9
2023,August,359991.00000,5043/NW/RS,153.428901,-28.059397,Mermaid Waters,Division 12
2023,August,236642.00000,5078/SW/LQ,153.412434,-27.998124,Southport,Division 7
2023,August,496.00000,5138/EB/TS,153.428888358,-28.021014069,Broadbeach,Division 10
2023,August,177227.00000,5155/NE/TS,153.461583,-28.100611,Palm Beach,Division 13
2023,August,24656.00000,5464/NE/RS,153.413516,-27.96653,Southport,Division 6
2023,August,1275.00000,5506/SW/TS,153.305203739,-27.857282883,Upper Coomera,Division 1
2023,August,120369.00000,5445/SW/RS,153.337727,-27.925313,Helensvale,Division 2
2023,August,262849.00000,5582/NB/RS_1,153.391579,-27.980483,Ashmore,Division 6
2023,August,17543.00000,5681/SB/TS,153.33104808,-27.85309002,Coomera,Division 3
2023,August,411.00000,5062/WB/RS,153.381740623,-27.990354514,Ashmore,Division 8
2023,August,287994.00000,5070/WB/LS,153.383623,-27.954,Arundel,Division 6
2023,August,41221.00000,5566/SW/RS,153.382787,-27.961909,Southport,Division 6
2023,August,29371.00000,5669/SB/TS,153.293977813,-27.820540541,Pimpama,Division 3
2023,August,201483.00000,5031/NW/TS,153.33642288,-27.98938197,Nerang,Division 5
2023,August,765099.00000,5096/SB/LQ,153.395004,-28.067974,Robina,Division 11
2023,August,536028.00000,5163/NB/TQ,153.486777,-28.136123,Currumbin,Division 14
2023,August,69544.00000,5174/NB/LS,153.385869475,-27.933482044,Arundel,Division 4
2023,August,170001.00000,5041/WB/RS,153.427216,-28.048047,Mermaid Waters,Division 10
2023,August,275977.00000,5126/WB/TS,153.427090295,-27.998636429,Surfers Paradise,Division 7
2023,August,65400.00000,5114/NE/TS,153.413824,-27.96306,Southport,Division 6
2023,August,70453.00000,5150/WB/RS,153.440656,-28.067359,Miami,Division 12
2023,August,344625.00000,5467/WB/LQ,153.408757,-27.957487,Southport,Division 6
2023,August,42660.00000,5176/EB/LS,153.408318743,-27.945535466,Labrador,Division 4
2023,August,219476.00000,5005/NE/TS,153.406292,-27.971875,Southport,Division 6
2023,August,48006.00000,5519/SB/TS,153.413288,-27.972886,Southport,Division 6
2023,August,123944.00000,5456/NW/LS,153.359718,-28.0823,Mudgeeraba,Division 9
2023,August,314012.00000,5419/NB/RS,153.369123,-28.013493,Carrara,Division 8
2023,August,220366.00000,5425/NE/LS,153.378671,-27.9245,Biggera Waters,Division 4
2023,August,33500.00000,5540/SW/LS,153.38841,-27.961926,Southport,Division 6
2023,August,228227.00000,5415/SE/TQ,153.332541,-28.011333,Highland Park,Division 9
2023,August,64712.00000,5489/SE/LQ,153.376416,-27.981282,Molendinar,Division 6
2023,August,191556.00000,5559/SW/RS,153.212849,-27.755865,Yatala,Division 1
2023,August,438510.00000,5454/EB/LQ,153.307274,-27.869774,Upper Coomera,Division 1
2023,August,191556.00000,5559/SW/LS,153.212849,-27.755865,Yatala,Division 1
2023,August,215355.00000,5601SWB,153.3914,-28.084452,Robina,Division 11
2023,August,210090.00000,5654/SB/RS,153.408489352,-27.959432476,Southport,Division 6
2023,August,111527.00000,5609/SB/LS,153.432241618,-28.034051085,Broadbeach,Division 10
2023,August,58229.00000,5148/WB/RS,153.437626,-28.060046,Mermaid Beach,Division 12
2023,August,92903.00000,5504EB,153.328569,-28.00261,Nerang,Division 5
2023,August,652379.00000,5180/SW/RS,153.337874139,-27.922380533,Helensvale,Division 2
2023,August,326352.00000,5388/NW/TQ,153.34104,-28.00582,Nerang,Division 5
2023,August,0.00000,5063/WB/LS,153.382399611,-27.980860076,Ashmore,Division 6
2023,August,405444.00000,5110/EB/RS,153.400938125,-27.935644566,Labrador,Division 4
2023,August,404936.00000,5506/WB/TQ,153.305204,-27.857283,Upper Coomera,Division 1
2023,August,0.00000,5068/EB/LS,153.400855,-27.956339,Southport,Division 6
2023,August,43736.00000,5134/WB/TS,153.429289,-28.006762,Surfers Paradise,Division 7
2023,August,78390.00000,5486/SE/RS,153.33833,-27.892427,Helensvale,Division 2
2023,August,68372.00000,5579/EB/RS,153.313521,-27.888323,Oxenford,Division 2
2023,August,123358.00000,5170/WB/LS,153.535567,-28.166963,Coolangatta,Division 14
2023,August,54285.00000,5148/EB/LS,153.437626,-28.060046,Mermaid Beach,Division 12
2023,August,667178.00000,5160/SE/TQ,153.471625,-28.11923,Palm Beach,Division 13
2023,August,3231108.00000,VDS798 Ndep,153.365891,-28.07719,Mudgeeraba,Division 9
2023,August,47350.00000,5036NB,153.391061,-28.009829,Benowa,Division 7
2023,August,536490.00000,5152/SB/RS,153.444818,-28.074612,Miami,Division 12
2023,August,253620.00000,5171/EB/TS,153.410093276,-27.957789599,Southport,Division 6
2023,August,313733.00000,5573/SB/RS,153.428797,-28.003742,Surfers Paradise,Division 7
2023,August,543666.00000,5460/EB/RS,153.349177505,-28.015649599,Carrara,Division 8
2023,August,314012.00000,5419/NB/LS,153.369123,-28.013493,Carrara,Division 8
2023,August,79147.00000,5354/NE/TS,153.389912,-28.080137,Robina,Division 11
2023,August,117758.00000,5498/WB/TS,153.381594,-28.074408,Robina,Division 11
2023,August,200844.00000,5528/NW/LQ,153.404096,-28.098094,Varsity Lakes,Division 11
2023,August,147079.00000,5335/SW/LS,153.347141541,-27.996189048,Nerang,Division 8
2023,August,15074.00000,5445/EB/LS,153.337727,-27.925313,Helensvale,Division 2
2023,August,220855.00000,5524/NE/TQ,153.363,-27.876504,Hope Island,Division 3
2023,August,215339.00000,5660/WB/LS,153.299649,-27.852184,Upper Coomera,Division 1
2023,August,41164.00000,5659/NB/RS,153.297714,-27.82782,Pimpama,Division 1
2023,August,57136.00000,5675/NEB/TS,153.303768,-27.856282,Upper Coomera,Division 1
2023,August,88374.00000,5036/WB/LS,153.391054,-28.009864,Benowa,Division 7
2023,August,18362.00000,5329/EB/LS,153.38794,-27.905086,Coombabah,Division 4
2023,August,260817.00000,5346/NW/RS,153.33763077,-27.99005104,Nerang,Division 5
2023,August,613.00000,5516/WB/RS,153.388396206,-27.887641541,Paradise Point,Division 3
2023,August,126956.00000,5870Wdep,153.351951,-28.03444,Worongary,Division 9
2023,August,619096.00000,5401/SB/RS,153.383895,-28.024256,Carrara,Division 8
2023,August,787681.00000,5100NB,153.430411,-28.030779,Broadbeach,Division 10
2023,August,73259.00000,5511/WB/RS,153.429259,-28.015768,Surfers Paradise,Division 7
2023,August,107595.00000,5364/SB/RS,153.341081,-27.979154,Nerang,Division 5
2023,August,258660.00000,5462/EB/RS,153.34713684,-28.01598498,Highland Park,Division 9
2023,August,239672.00000,5493/NB/TQ,153.354581,-28.062271,Mudgeeraba,Division 9
2023,August,465025.00000,5026/EB/RS,153.42488496,-28.03519098,Broadbeach Waters,Division 10
2023,August,21531.00000,5143/EB/RS,153.432433,-28.037424,Mermaid Beach,Division 10
2023,August,47694.00000,5036/SB/TS,153.391054,-28.009864,Benowa,Division 7
2023,August,46256.00000,5314/SE/RS,153.424051,-28.012031,Surfers Paradise,Division 7
2023,August,1398601.00000,5118/NW/TQ,153.423743,-27.982205,Main Beach,Division 7
2023,August,231283.00000,5111/NB/Dep,153.407339,-27.938354,Labrador,Division 4
2023,August,115414.00000,5467WB,153.408737,-27.957484,Southport,Division 6
2023,August,2835915461.00000,5605/NB/LQ,153.317262,-27.824174,Pimpama,Division 1
2023,August,352935.00000,5537/EB/RS,153.396826,-28.056303,Clear Island Waters,Division 8
2023,August,191487.00000,5493/SB/LQ,153.354581,-28.062271,Mudgeeraba,Division 9
2023,August,342828.00000,5469/NB/TQ,153.387447,-27.92307,Biggera Waters,Division 4
2023,August,94928.00000,5514/EB/TQ,153.42516,-28.125997,Tallebudgera Valley,Division 13
2023,August,172005.00000,5081/NB/RS,153.36962,-28.011156,Carrara,Division 8
2023,August,133636.00000,0000SEB_5,153.267828,-27.80465,Pimpama,Division 1
2023,August,2835915461.00000,5350/NW/LS,153.429188,-28.084422,Burleigh Waters,Division 12
2023,August,2835915461.00000,5349/NB/TS,153.366256783,-27.945710556,Arundel,Division 4
2023,August,2835915461.00000,5649/EB/TQ,153.30529,-27.82224,Pimpama,Division 1
2023,August,2835915461.00000,5365/SB/RS,153.314047,-27.885348,Oxenford,Division 2
2023,August,2835915461.00000,5649/SB/LS,153.305308,-27.822123,Pimpama,Division 1
2023,August,2835915461.00000,5506/SW/RS,153.305135,-27.857398,Upper Coomera,Division 1
2023,August,2835915461.00000,5518/WB/TQ,153.380121507,-28.084879832,Mudgeeraba,Division 9
2023,August,2835915461.00000,5088/EB/TS,153.425595709,-28.085867698,Varsity Lakes,Division 11
2023,August,2835915461.00000,5350/EB/TQ,153.429188,-28.084422,Burleigh Waters,Division 12
2023,August,275443.00000,5611/SE/TS,153.313548,-27.855458,Coomera,Division 3
2023,August,2835915461.00000,5649/SB/RS,153.305308,-27.822123,Pimpama,Division 1
2023,August,2835915461.00000,5649/EB/LS,153.30529,-27.82224,Pimpama,Division 1
2023,August,2835915461.00000,5365/NB/RS,153.314047,-27.885348,Oxenford,Division 2
2023,August,2835915461.00000,5605/EB/RS_1,153.317262,-27.824174,Pimpama,Division 1
2023,August,2835915461.00000,5649/WB/TQ,153.305308,-27.822123,Pimpama,Division 1
2023,August,2835915461.00000,5506/SE/TQ,153.305204,-27.857283,Upper Coomera,Division 1
2023,August,2835915461.00000,5088/WB/TS,153.425595709,-28.085867698,Varsity Lakes,Division 11
2023,August,2835915461.00000,5107/EB/RS,153.37445987,-27.931419249,Arundel,Division 4
2023,August,856815.00000,5675/NWB/LS,153.303768,-27.856282,Upper Coomera,Division 1
2023,August,560203.00000,5094/SE/Lnk,153.395267,-27.993412,Southport,Division 7
2023,August,4042914.00000,VDS853 SB App,153.405157,-28.10421,Burleigh Heads,Division 12
2023,August,4042914.00000,VDS853 SB Dep,153.40519,-28.104266,Burleigh Heads,Division 12
2023,August,4042914.00000,VDS856 SB Dep,153.406476,-28.106443,Burleigh Heads,Division 12
2023,August,210220.00000,5534/EB/LS,153.386367288,-28.080377812,Robina,Division 11
2023,August,715048.00000,5487/EB/RS,153.374951,-27.877655,Hope Island,Division 3
2023,August,245054.00000,5439/WB/TS,153.404125635,-28.067152668,Robina,Division 11
2023,August,200274.00000,5513/SW/RS,153.222622,-27.741823,Yatala,Division 1
2023,August,254123.00000,5566/NW/TS,153.382787,-27.961909,Southport,Division 6
2023,August,586689.00000,5012/SW/TS_1,153.391171,-27.975934,Southport,Division 6
2023,August,107541.00000,5660/EB/TS,153.299649,-27.852184,Upper Coomera,Division 1
2023,August,85493.00000,5692/NB/RS,153.306747,-27.824335,Pimpama,Division 3
2023,August,499798.00000,0000WB_3,153.427128,-27.974195,Main Beach,Division 7
2023,August,975195.00000,5171/SB/Dep,153.41027,-27.958032,Southport,Division 6
2023,August,675319.00000,5002/WB/RS,153.400704,-27.962636,Southport,Division 6
2023,August,240537.00000,5060/SW/LS,153.392717,-27.996546,Ashmore,Division 7
2023,August,358668.00000,5320/NWB/RS,153.3827,-28.000174,Ashmore,Division 8
2023,August,218007.00000,5011/NE/TS,153.401001,-27.974939,Southport,Division 6
2023,August,202943.00000,5504/WB/TS_1,153.328196568,-28.002694973,Nerang,Division 5
2023,August,6377990.00000,5874Sdep,153.355642,-28.049177,Merrimac,Division 8
2023,August,156594.00000,5082/EB/LS,153.37856,-27.959525,Parkwood,Division 6
2023,August,0.00000,5842Sdep,153.340086,-27.996368,Nerang,Division 8
2023,August,1592938.00000,5181/WB/TQ,153.342409518,-27.918901715,Helensvale,Division 2
2023,August,1373185.00000,5491/SW/TQ,153.407910489,-27.962529302,Southport,Division 6
2023,August,328939.00000,5351/WB/RS,153.393434,-28.05646,Robina,Division 11
2023,August,328939.00000,5351/WB/LQ,153.393434,-28.05646,Robina,Division 11
2023,August,0.00000,5143/WB/LS,153.432433,-28.037424,Mermaid Beach,Division 10
2023,August,206004.00000,5332/EB/RS,153.424674,-28.027565,Broadbeach Waters,Division 10
2023,August,922.00000,5154/SB/TQ1,153.447073,-28.080582,Burleigh Heads,Division 12
2023,August,698818.00000,5192/NB/TS,153.439116887,-28.065489241,Miami,Division 12
2023,August,21324.00000,5354/SE/RS,153.390221,-28.080575,Robina,Division 11
2023,August,144126.00000,5330/WB/TS,153.283416,-27.917118,Maudsland,Division 5
2023,August,87809.00000,5330/EB/LS,153.283416,-27.917118,Maudsland,Division 5
2023,August,82289.00000,5448/NW/TQ,153.335502,-27.929836,Helensvale,Division 2
2023,August,35846.00000,5567/NE/TS,153.384419,-27.962961,Southport,Division 6
2023,August,13874.00000,5455/NW/TS,153.38241251,-28.033686023,Carrara,Division 8
2023,August,43734.00000,5112/WB/Dep,153.408433,-27.94945,Labrador,Division 6
2023,August,19627.00000,5307/SE/TS,153.33275916,-27.99291303,Nerang,Division 5
2023,August,63868.00000,RAD5846SBOff,153.341399,-28.005523,Nerang,Division 8
2023,August,128365.00000,5427/NB/LS,153.404555,-28.009018,Bundall,Division 7
2023,August,354786.00000,5442/SB/TQ,153.388600951,-27.892276069,Coombabah,Division 3
2023,August,4337142.00000,5838Ndep,153.34111,-27.985928,Nerang,Division 5
2023,August,4337142.00000,VDS698Napp,153.341062,-27.986222,Nerang,Division 5
2023,August,363430.00000,5317/NE/LQ,153.335061786,-27.991382381,Nerang,Division 5
2023,August,376422.00000,5370/SB/TQ,153.390433873,-27.932111464,Biggera Waters,Division 4
2023,August,172564.00000,5555WB,153.403414,-27.971454,Southport,Division 6
2023,August,119366.00000,5533/NW/RS,153.382253,-28.076263,Robina,Division 11
2023,August,375346.00000,5326/WB/RS,153.376302,-27.965443,Molendinar,Division 6
